book_id,book_title,genre
564,Feel the Fear and Do It Anyway,health
599,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",health
633,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,health
685,The Law of Attraction: The Basics of the Teachings of Abraham,health
745,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,health
960,What to Expect the First Year (What to Expect),health
1083,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",health
1104,Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection,health
1141,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,health
73,Interpreter of Maladies,anthology
392,No One Belongs Here More Than You,anthology
912,"The Past Through Tomorrow (Future History, #1-21)",anthology
512,The Barefoot Contessa Cookbook,cookbook
1020,Barefoot in Paris,cookbook
1204,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treat,cookbook
